Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Algal Turf,24
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Turbinaria ornata,76
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Algal Turf,24
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Amansia rhodantha,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Sargassum pacificum,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Turbinaria ornata,56
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Algal Turf,76
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Sargassum pacificum,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Algal Turf,28
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Amansia rhodantha,12
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Sand,24
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Sargassum pacificum,36
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Algal Turf,80
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Cyanophyta,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Dictyota bartayresiana,12
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Algal Turf,52
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Crustose Corallines,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Sand,40
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Algal Turf,52
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Amansia rhodantha,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Turbinaria ornata,40
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Algal Turf,40
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Amansia rhodantha,8
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Sargassum pacificum,20
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Turbinaria ornata,32
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Algal Turf,44
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Amansia rhodantha,20
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Sargassum pacificum,24
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Algal Turf,48
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Amansia rhodantha,24
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Dictyota bartayresiana,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Turbinaria ornata,24
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Algal Turf,28
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Dictyota bartayresiana,16
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Sand,52
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Algal Turf,8
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Amansia rhodantha,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Dictyota bartayresiana,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Sand,80
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Algal Turf,64
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Amansia rhodantha,8
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Coral,8
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Dictyota bartayresiana,12
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Sand,8
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Algal Turf,8
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Amansia rhodantha,12
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Dictyota bartayresiana,4
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Sand,72
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Algal Turf,32
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Sand,48
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Turbinaria ornata,20
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Algal Turf,64
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Coral,8
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Crustose Corallines,4
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Turbinaria ornata,24
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Algal Turf,68
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Sargassum pacificum,4
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Turbinaria ornata,28
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Algal Turf,48
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Sand,28
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Turbinaria ornata,20
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Algal Turf,56
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Amansia rhodantha,4
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Cyanophyta,20
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Sand,8
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Sand,100
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Sand,100
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Sand,100
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Algal Turf,36
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Sand,56
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Turbinaria ornata,8
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Algal Turf,76
