Date,Location,Site,Habitat,Section_of_Transect,Quadrat_within_section,Quad40,Taxonomy_Substrate_or_Functional_Group,Percent_Cover,Group
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites,1.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Macroalgae,35.1,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,CTB,63.4,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Acropora,0.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,CTB,35.8,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Macroalgae,63.7,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,CTB,28.8,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Macroalgae,71.2,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Macroalgae,52.8,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,CTB,47.2,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,29,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,CTB,64.1,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Macroalgae,35.9,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,30,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Macroalgae,42.5,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Porites,1,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,31,CTB,56.5,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Macroalgae,46.2,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,CTB,53.8,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,32,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Macroalgae,9.8,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,CTB,90.2,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,33,Psammocora,0,Coral
